episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss,risk_loss
11,44.0066,21.4666,0,2.72,0.4532,12,5760,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.75,0.25,1.0,9,12,12,0.0,0.0,0.0,0.0,0.0,0.5833,0.4167,1.0,2,5,0.4,7,2,0.5224,0.1,0.0,0.75,0.0,0.3333,0.4167,0.4,0.2857,0.1774,0.0365,0.0393,0.6792,0.3818,outer_patrol_a,road_edge,0.9941,0.0,0.0
12,6.8996,3.3657,0,2.1,0.3505,2,960,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.5,0.0,0.5,0,1.0,0.0,1.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,5,0.0,7,0,0.5295,0.1,0.0,1.0,0.0,0.5,2.5,0.0,0.0,0.259,0.031,0.0242,-0.0,0.3551,outer_patrol_a,road_edge,0.9935,0.0,0.0
13,13.3665,6.5202,0,2.45,0.4084,20,9600,70,150.0,3.2847,153.2847,1.0,1.1667,0.1,1,0,1,0.05,0.0,0.05,0,0.65,0.35,0.8,13,16,20,1.0,1.6424,1.9931,0.15,0.1,0.6,0.3,0.9,0,5,0.0,7,0,0.5495,0.1,0.1,0.9,0.05,0.25,0.25,0.0,0.0,0.2169,0.0246,0.0193,0.8979,0.3639,inner_patrol,obstacle,0.9929,0.0,0.0
14,11.3635,5.5432,0,2.68,0.4469,17,8160,70,150.0,2.7858,152.7858,1.0,1.3725,0.1176,1,0,1,0.0588,0.0,0.0588,0,0.5294,0.4706,0.8235,9,14,17,0.5,1.3929,1.6741,0.1765,0.0588,0.6471,0.2941,0.9412,0,10,0.0,16,0,0.5236,0.1,0.0588,0.6471,0.0588,0.2353,0.5882,0.0,0.0,0.2113,0.0293,0.0336,0.8083,0.3374,inner_patrol,obstacle,0.9924,0.0,0.0
15,19.7738,9.6458,1,5.66,0.944,6,2880,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.1667,0.0,0.1667,0,1.0,0.0,1.0,6,6,6,0.0,0.0,0.0,0.0,0.0,0.8333,0.1667,1.0,0,5,0.0,7,0,0.4813,0.1,0.0,1.0,0.0,0.3333,0.8333,0.0,0.0,0.2651,0.0246,0.0249,0.4506,0.3667,outer_patrol_a,road_edge,0.9918,0.0,0.0
16,20.2683,9.887,0,2.42,0.4037,31,14880,70,150.0,6.6202,156.6202,1.0,1.5054,0.129,0,0,0,0.0,0.0,0.0,0,0.6774,0.3226,0.7742,21,24,31,0.25,1.6551,4.2643,0.1613,0.0323,0.5161,0.4516,0.9677,0,3,0.0,3,0,0.5415,0.1,0.0645,0.7742,0.0323,0.2581,0.0968,0.0,0.0,0.2322,0.0201,0.0182,0.8111,0.3485,outer_patrol_b,road_edge,0.9912,0.0,0.0
17,18.6803,9.1124,0,3.17,0.529,10,4800,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.6,0.4,1.0,6,10,10,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,0,6,0.0,8,0,0.4866,0.1,0.0,0.7,0.0,0.2,0.6,0.0,0.0,0.2382,0.0315,0.0251,0.673,0.4094,outer_patrol_a,road_edge,0.9906,0.0,0.0
18,17.508,8.5405,0,2.03,0.3384,15,7200,70,150.0,1.6451,151.6451,1.0,0.7778,0.0667,0,0,0,0.0,0.0,0.0,0,0.4,0.6,0.8667,6,13,15,1.0,1.6451,1.322,0.1333,0.0667,0.5333,0.4,0.9333,0,2,0.0,3,0,0.5782,0.1,0.2,0.9333,0.1333,0.4,0.1333,0.0,0.0,0.1741,0.0267,0.0365,0.8823,0.3634,enter_inner,obstacle,0.99,0.0,0.0
19,8.3138,4.0555,1,5.84,0.9728,38,18240,70,150.0,5.7775,155.7775,1.0,1.2281,0.1053,1,0,1,0.0263,0.0,0.0263,0,0.3947,0.6053,0.8158,15,31,38,0.75,1.4444,3.7047,0.1842,0.0789,0.4211,0.5,0.9211,0,9,0.0,12,0,0.5604,0.1,0.1053,0.8158,0.0526,0.3158,0.2368,0.0,0.0,0.2263,0.0314,0.0289,0.9112,0.345,outer_patrol_b,road_edge,0.9894,0.0,0.0
20,19.2543,9.3924,0,2.38,0.396,24,11520,70,150.0,5.9302,155.9302,1.0,1.9444,0.1667,1,0,1,0.0417,0.0,0.0417,0,0.5417,0.4583,0.8333,13,20,24,0.0,1.4826,3.7619,0.1667,0.0,0.4167,0.5833,1.0,1,5,0.2,6,1,0.5514,0.1,0.0833,0.7083,0.0,0.2917,0.2083,0.2,0.1667,0.2011,0.0137,0.0173,0.6792,0.3257,outer_patrol_b,road_edge,0.9888,0.0,0.0
21,17.3261,8.4517,0,2.31,0.3849,6,2880,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.1667,0.0,0.1667,0,0.6667,0.3333,1.0,4,6,6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0,5,0.0,9,0,0.5077,0.1,0.0,0.8333,0.0,0.5,0.8333,0.0,0.0,0.2149,0.0233,0.0243,0.6931,0.3915,outer_patrol_a,road_edge,0.9882,0.0,0.0
22,10.5988,5.1702,0,2.72,0.4529,9,4320,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.8889,0.1111,1.0,8,9,9,0.0,0.0,0.0,0.0,0.0,0.5556,0.4444,1.0,0,4,0.0,5,0,0.5186,0.1,0.0,0.8889,0.0,0.6667,0.4444,0.0,0.0,0.2037,0.0377,0.0396,0.687,0.418,outer_patrol_a,road_edge,0.9877,0.0,0.0
23,5.5711,2.7176,0,2.4,0.3993,4,1920,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.75,0.25,1.0,1,6,0.1667,7,1,0.4848,0.1,0.0,0.5,0.0,0.25,1.5,0.1667,0.1429,0.1861,0.0224,0.0245,0.5623,0.3569,outer_patrol_a,road_edge,0.9871,0.0,0.0
24,5.1356,2.5052,0,2.82,0.4693,1,480,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,1.0,0.0,1.0,0,1.0,0.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,6,0.0,6,0,0.5247,0.1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.2281,0.0382,0.0451,-0.0,0.3341,outer_patrol_a,road_edge,0.9865,0.0,0.0
25,25.9446,12.6559,0,1.57,0.2624,19,9120,70,150.0,3.5423,153.5423,1.0,1.2281,0.1053,0,0,0,0.0,0.0,0.0,0,0.7895,0.2105,0.7895,15,15,19,1.0,1.7711,2.3047,0.2105,0.1053,0.6316,0.2632,0.8947,0,2,0.0,4,0,0.543,0.1,0.1053,0.7895,0.0526,0.1579,0.1053,0.0,0.0,0.2353,0.0061,0.0059,0.8785,0.4043,inner_patrol,obstacle,0.9859,0.0,0.0
26,21.5549,10.5146,0,2.59,0.4313,16,7680,70,150.0,1.0907,151.0907,1.0,0.7292,0.0625,0,0,0,0.0,0.0,0.0,0,0.6875,0.3125,0.9375,11,15,16,1.0,1.0907,0.8765,0.125,0.0625,0.6875,0.25,0.9375,0,8,0.0,9,0,0.5401,0.1,0.0625,0.5625,0.0625,0.125,0.5,0.0,0.0,0.2237,0.0335,0.0308,0.7775,0.3727,enter_inner,obstacle,0.9853,0.0,0.0
27,30.4176,14.8378,0,2.39,0.3976,24,11520,70,150.0,6.0594,156.0594,1.0,1.9444,0.1667,0,1,1,0.0,0.0417,0.0417,0,0.5833,0.4167,0.7083,14,17,24,0.25,1.5149,3.8214,0.2083,0.0417,0.5417,0.4167,0.9583,3,8,0.375,11,3,0.5652,0.1,0.0833,0.8333,0.0417,0.2917,0.3333,0.375,0.2727,0.2285,0.0292,0.0217,0.8293,0.4401,outer_patrol_b,road_edge,0.9847,0.0,0.0
28,26.0046,12.6852,1,5.6,0.9341,24,11520,70,150.0,3.4407,153.4407,1.0,0.9722,0.0833,0,0,0,0.0,0.0,0.0,0,0.5833,0.4167,0.875,14,21,24,0.5,1.7204,2.176,0.125,0.0417,0.5,0.4583,0.9583,1,4,0.25,6,1,0.5629,0.1,0.125,0.8333,0.0417,0.2917,0.1667,0.25,0.1667,0.2186,0.0192,0.0208,0.8366,0.3888,inner_patrol,obstacle,0.9841,0.0,0.0
29,-7.3133,-3.5674,0,2.69,0.449,24,11520,70,150.0,4.8314,154.8314,1.0,1.4583,0.125,1,0,1,0.0417,0.0,0.0417,0,0.5417,0.4583,0.75,13,18,24,0.6667,1.6105,3.4963,0.1667,0.0833,0.4583,0.4583,0.9167,0,7,0.0,12,0,0.5735,0.1,0.125,0.7917,0.0833,0.2917,0.2917,0.0,0.0,0.2582,0.0276,0.0339,0.9222,0.3592,return_outer,obstacle,0.9836,0.0,0.0
30,9.9804,4.8685,0,2.52,0.4193,9,4320,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.1111,0.0,0.1111,0,0.8889,0.1111,1.0,8,9,9,0.0,0.0,0.0,0.0,0.0,0.5556,0.4444,1.0,0,7,0.0,8,0,0.5059,0.1,0.0,0.4444,0.0,0.1111,0.7778,0.0,0.0,0.2079,0.0266,0.0203,0.687,0.3538,outer_patrol_a,road_edge,0.983,0.0,0.0
31,12.8891,6.2874,0,1.76,0.293,13,6240,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.7692,0.2308,1.0,10,13,13,0.0,0.0,0.0,0.0,0.0,0.7692,0.2308,1.0,0,6,0.0,6,0,0.4959,0.1,0.0,0.6923,0.0,0.3077,0.4615,0.0,0.0,0.2352,0.0387,0.0526,0.5402,0.4052,outer_patrol_a,road_edge,0.9824,0.0,0.0
32,10.9163,5.325,0,2.82,0.4698,1,480,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,1.0,0.0,1.0,0,1.0,0.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,8,0.0,11,0,0.4832,0.1,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.2223,0.0365,0.0353,-0.0,0.3729,outer_patrol_a,road_edge,0.9818,0.0,0.0
33,9.6134,4.6895,0,2.57,0.4277,8,3840,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.625,0.375,1.0,5,8,8,0.0,0.0,0.0,0.0,0.0,0.75,0.25,1.0,1,3,0.3333,3,1,0.4931,0.1,0.0,0.5,0.0,0.125,0.375,0.3333,0.3333,0.2656,0.0226,0.0267,0.5623,0.3544,outer_patrol_a,road_edge,0.9812,0.0,0.0
34,37.8194,18.4485,0,2.4,0.4001,17,8160,70,150.0,3.2341,153.2341,1.0,1.3725,0.1176,1,0,1,0.0588,0.0,0.0588,0,0.5882,0.4118,0.8235,10,14,17,1.0,1.6171,2.0051,0.1765,0.1176,0.5882,0.2941,0.8824,0,8,0.0,10,0,0.5846,0.1,0.1765,0.7647,0.1765,0.2941,0.4706,0.0,0.0,0.2162,0.0301,0.0304,0.9238,0.3779,inner_patrol,obstacle,0.9806,0.0,0.0
35,12.0244,5.8655,0,2.48,0.4135,13,6240,70,150.0,1.6806,151.6806,1.0,0.8974,0.0769,0,1,1,0.0,0.0769,0.0769,0,0.9231,0.0769,0.9231,12,12,13,0.0,1.6806,1.3506,0.0769,0.0,0.8462,0.1538,1.0,0,9,0.0,10,0,0.5236,0.1,0.0769,0.7692,0.0,0.4615,0.6923,0.0,0.0,0.2243,0.0259,0.0229,0.4293,0.4175,enter_inner,obstacle,0.98,0.0,0.0
36,18.1605,8.8588,0,3.13,0.5213,6,2880,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.1667,0.0,0.1667,0,0.8333,0.1667,1.0,5,6,6,0.0,0.0,0.0,0.0,0.0,0.6667,0.3333,1.0,1,5,0.2,10,1,0.5114,0.1,0.0,0.8333,0.0,0.1667,0.8333,0.2,0.1,0.2416,0.011,0.01,0.6365,0.3993,outer_patrol_a,road_edge,0.9794,0.0,0.0
37,-1.4519,-0.7082,0,2.52,0.4195,3,1440,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.3333,0.0,0.3333,0,1.0,0.0,1.0,3,3,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6,0.1667,8,1,0.4934,0.1,0.0,1.0,0.0,0.3333,2.0,0.1667,0.125,0.2194,0.0212,0.0268,-0.0,0.3687,outer_patrol_a,road_edge,0.9788,0.0,0.0
38,6.7796,3.3071,0,2.44,0.4061,18,8640,70,150.0,3.1141,153.1141,1.0,1.2963,0.1111,0,0,0,0.0,0.0,0.0,0,0.6111,0.3889,0.7778,11,14,18,1.0,1.5571,1.9934,0.1667,0.1667,0.5556,0.2778,0.8333,0,4,0.0,7,0,0.5893,0.1,0.2778,0.7778,0.1667,0.3889,0.2222,0.0,0.0,0.2527,0.0277,0.03,0.981,0.3898,inner_patrol,obstacle,0.9783,0.0,0.0
39,24.6473,12.0231,0,2.03,0.3387,14,6720,70,150.0,1.4334,151.4334,1.0,0.8333,0.0714,1,0,1,0.0714,0.0,0.0714,0,0.7857,0.2143,0.8571,11,12,14,0.0,1.4334,1.1519,0.1429,0.0,0.7857,0.2143,1.0,0,4,0.0,7,0,0.5501,0.1,0.1429,0.6429,0.0714,0.4286,0.2857,0.0,0.0,0.2212,0.0249,0.0318,0.5196,0.3525,enter_inner,obstacle,0.9777,0.0,0.0
40,28.8218,14.0594,0,2.21,0.368,40,19200,40,137.1429,8.4045,145.5474,0.5714,1.75,0.15,1,0,1,0.025,0.0,0.025,0,0.725,0.275,0.775,29,31,40,1.0,1.6809,5.5924,0.2,0.15,0.55,0.3,0.85,0,4,0.0,6,0,0.5806,0.1,0.15,0.8,0.125,0.25,0.1,0.0,0.0,0.2121,0.022,0.0304,0.9746,0.3216,completed,,0.9771,0.0,0.0
41,20.3066,9.9057,0,1.8,0.2994,7,3360,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.1429,0.0,0.1429,0,0.8571,0.1429,1.0,6,7,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,9,0.0,11,0,0.4778,0.1,0.0,0.4286,0.0,0.1429,1.2857,0.0,0.0,0.2366,0.0219,0.0266,-0.0,0.3887,outer_patrol_a,road_edge,0.9765,0.0,0.0
42,17.0686,8.3261,1,5.53,0.9214,7,3360,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.8571,0.1429,1.0,6,7,7,0.0,0.0,0.0,0.0,0.0,0.7143,0.2857,1.0,0,5,0.0,8,0,0.5178,0.1,0.0,0.8571,0.0,0.4286,0.7143,0.0,0.0,0.2555,0.0279,0.0268,0.5983,0.3323,outer_patrol_a,road_edge,0.9759,0.0,0.0
43,26.6839,13.0165,0,2.26,0.3764,22,10560,70,150.0,3.0351,153.0351,1.0,1.0606,0.0909,0,0,0,0.0,0.0,0.0,0,0.5909,0.4091,0.8636,13,19,22,0.0,1.5176,1.7893,0.0909,0.0,0.6818,0.3182,1.0,0,6,0.0,8,0,0.5412,0.1,0.1364,0.8636,0.0,0.2727,0.2727,0.0,0.0,0.2382,0.0348,0.0336,0.6255,0.3951,inner_patrol,obstacle,0.9753,0.0,0.0
44,28.8615,14.0788,0,2.62,0.436,14,6720,70,150.0,1.6548,151.6548,1.0,0.8333,0.0714,1,0,1,0.0714,0.0,0.0714,0,0.7857,0.2143,0.9286,11,13,14,0.0,1.6548,1.3298,0.0714,0.0,0.7143,0.2857,1.0,0,2,0.0,6,0,0.515,0.1,0.0714,0.6429,0.0,0.2143,0.1429,0.0,0.0,0.2471,0.0173,0.0135,0.5983,0.3706,enter_inner,obstacle,0.9747,0.0,0.0
45,15.3738,7.4994,0,2.51,0.4184,18,8640,70,150.0,3.0238,153.0238,1.0,1.2963,0.1111,1,0,1,0.0556,0.0,0.0556,0,0.6111,0.3889,0.7778,11,14,18,0.5,1.5119,1.7774,0.1667,0.0556,0.5,0.4444,0.9444,0,10,0.0,11,0,0.5683,0.1,0.1111,0.6667,0.0556,0.3333,0.5556,0.0,0.0,0.2591,0.0258,0.0278,0.8676,0.3712,inner_patrol,obstacle,0.9741,0.0,0.0
46,20.3663,9.9348,0,1.98,0.3303,8,3840,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.875,0.125,1.0,7,8,8,0.0,0.0,0.0,0.0,0.0,0.625,0.375,1.0,0,6,0.0,10,0,0.4935,0.1,0.0,0.75,0.0,0.25,0.75,0.0,0.0,0.2375,0.0385,0.0278,0.6616,0.3525,outer_patrol_a,road_edge,0.9736,0.0,0.0
47,13.0602,6.3709,0,1.88,0.3139,41,19680,41,137.5714,7.5451,145.1165,0.5857,1.7073,0.1463,1,0,1,0.0244,0.0,0.0244,0,0.6098,0.3902,0.8293,25,34,41,0.4,1.509,4.8104,0.1463,0.0488,0.6585,0.2927,0.9512,0,7,0.0,7,0,0.5651,0.1,0.1463,0.8293,0.0244,0.439,0.1707,0.0,0.0,0.2263,0.0312,0.0277,0.782,0.378,completed,,0.973,0.0,0.0
48,35.2331,17.1869,1,5.79,0.9648,7,3360,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.5714,0.4286,1.0,4,7,7,0.0,0.0,0.0,0.0,0.0,0.4286,0.5714,1.0,1,6,0.1667,9,1,0.5189,0.1,0.0,0.2857,0.0,0.1429,0.8571,0.1667,0.1111,0.22,0.0558,0.0534,0.6829,0.4005,outer_patrol_a,road_edge,0.9724,0.0,0.0
49,15.0092,7.3215,0,2.91,0.4844,10,4800,70,150.0,0.0,150.0,1.0,0.0,0.0,0,1,1,0.0,0.1,0.1,0,0.8,0.2,1.0,8,10,10,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,0,6,0.0,8,0,0.501,0.1,0.0,0.8,0.0,0.1,0.6,0.0,0.0,0.259,0.0327,0.0272,0.673,0.324,outer_patrol_a,road_edge,0.9718,0.0,0.0
50,8.2443,4.0216,0,2.16,0.3595,14,6720,70,150.0,1.0915,151.0915,1.0,0.8333,0.0714,1,0,1,0.0714,0.0,0.0714,0,0.7857,0.2143,0.9286,11,13,14,0.0,1.0915,0.8771,0.0714,0.0,0.7143,0.2857,1.0,2,4,0.5,4,2,0.5142,0.1,0.0714,0.6429,0.0,0.2143,0.2857,0.5,0.5,0.255,0.0296,0.0323,0.5983,0.3655,enter_inner,obstacle,0.9712,0.0,0.0
51,9.5307,4.6491,1,5.7,0.9493,4,1920,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,1.0,4,4,4,0.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,0,3,0.0,5,0,0.5169,0.1,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.2409,0.0235,0.0312,0.5623,0.3684,outer_patrol_a,road_edge,0.9706,0.0,0.0
52,17.4085,8.4919,0,2.14,0.3575,16,7680,70,150.0,2.2115,152.2115,1.0,1.4583,0.125,1,0,1,0.0625,0.0,0.0625,0,0.6875,0.3125,0.75,11,12,16,0.5,1.1057,1.3862,0.1875,0.0625,0.5625,0.375,0.9375,0,4,0.0,5,0,0.558,0.1,0.125,0.8125,0.125,0.1875,0.25,0.0,0.0,0.212,0.0281,0.0225,0.8647,0.3441,inner_patrol,obstacle,0.97,0.0,0.0
53,18.1585,8.8578,1,5.79,0.9651,7,3360,70,150.0,0.0,150.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.7143,0.2857,1.0,5,7,7,0.0,0.0,0.0,0.0,0.0,0.2857,0.7143,1.0,0,7,0.0,10,0,0.5043,0.1,0.0,0.8571,0.0,0.1429,1.0,0.0,0.0,0.1858,0.0281,0.0279,0.5983,0.3514,outer_patrol_a,road_edge,0.9695,0.0,0.0
54,23.7593,11.5899,1,5.88,0.9801,11,5280,70,150.0,0.0,150.0,1.0,0.0,0.0,1,0,1,0.0909,0.0,0.0909,0,0.6364,0.3636,1.0,7,11,11,0.0,0.0,0.0,0.0,0.0,0.5455,0.4545,1.0,0,5,0.0,7,0,0.5034,0.1,0.0,0.6364,0.0,0.2727,0.4545,0.0,0.0,0.2026,0.0264,0.0319,0.689,0.3836,outer_patrol_a,road_edge,0.9689,0.0,0.0
55,18.6899,9.117,1,5.74,0.9571,25,12000,70,150.0,2.7987,152.7987,1.0,0.9333,0.08,0,0,0,0.0,0.0,0.0,0,0.68,0.32,0.8,17,20,25,1.0,1.3994,1.7199,0.16,0.12,0.64,0.24,0.88,0,6,0.0,6,0,0.5696,0.1,0.16,0.8,0.08,0.4,0.24,0.0,0.0,0.2035,0.0415,0.0301,0.8826,0.3624,inner_patrol,obstacle,0.9683,0.0,0.0
56,30.86,15.0537,0,1.78,0.2959,13,6240,70,150.0,1.8874,151.8874,1.0,0.8974,0.0769,1,0,1,0.0769,0.0,0.0769,0,0.8462,0.1538,0.9231,11,12,13,0.0,1.8874,1.5167,0.0769,0.0,0.7692,0.2308,1.0,1,5,0.2,9,1,0.5214,0.1,0.0769,0.9231,0.0,0.3077,0.3846,0.2,0.1111,0.2074,0.0447,0.04,0.5402,0.3592,enter_inner,obstacle,0.9677,0.0,0.0
