episode,score,reward,success,stages_completed,stage_completion_ratio,steps,equivalent_env_steps,completion_time_steps,nominal_completion_time_seconds,latency_time_seconds,completion_time_seconds,normalized_completion_time,route_efficiency,progress_per_step,collisions,violations,unsafe_episode,collision_rate,violation_rate,unsafe_event_rate,target_hits,planner_accuracy,planner_miss_ratio,planner_legal_ratio,planner_exact_hits,planner_legal_hits,planner_total,avg_stage_wait_time,avg_stage_latency_seconds,latency_penalty,idle_window_ratio,comp_decision_ratio,idle_comp_ratio,wait_ratio,follow_ratio,select_ratio,compensation_utilization,safety_saved,safety_interventions,safety_success_rate,critical_events,critical_safe_count,risk_exposure,observed_risk_mean,high_risk_step_ratio,hazard_step_ratio,red_light_exposure_ratio,critical_event_rate,intervention_rate,safety_precision,safety_recall,stop_ratio,steer_left_ratio,steer_right_ratio,behavior_entropy,safety_entropy,active_stage_key,last_failure_mode,epsilon,episode_loss
30,89.4783,168.88,1,6.0,1.0,18,5760,18,96.75,0.0,96.75,0.225,4.4444,0.3333,0,0,0,0.0,0.0,0.0,1,0.4444,0.5556,0.8889,8,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.7143,7,5,0.4625,0.1,0.3333,0.4444,0.1111,0.3889,0.0,0.0,0.7143,0.0,0.0,0.0,1.7361,0.0,completed,,0.9971,0.0
31,89.4502,168.68,1,6.0,1.0,17,5440,17,96.375,0.0,96.375,0.2125,4.7059,0.3529,0,0,0,0.0,0.0,0.0,2,0.4118,0.5882,0.7647,7,13,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,8,4,0.5938,0.1,0.4706,0.6471,0.0588,0.4706,0.0,0.0,0.5,0.0,0.0,0.0,1.6967,0.0,completed,,0.9969,0.0
32,8.8624,6.96,0,1.0,0.1667,5,1600,80,120.0,0.0,120.0,1.0,2.6667,0.2,1,0,1,0.2,0.0,0.2,0,0.4,0.6,1.0,2,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,0.4884,0.1,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9503,0.0,avoidance,obstacle,0.9968,0.0
33,9.3955,7.4,0,1.0,0.1667,4,1280,80,120.0,0.0,120.0,1.0,3.3333,0.25,1,0,1,0.25,0.0,0.25,0,0.75,0.25,1.0,3,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.3569,0.1,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5623,0.0,avoidance,obstacle,0.9967,0.0
34,89.4305,168.54,1,6.0,1.0,18,5760,18,96.75,0.0,96.75,0.225,4.4444,0.3333,0,0,0,0.0,0.0,0.0,3,0.4444,0.5556,0.8333,8,15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4,5,2,0.5112,0.1,0.1667,0.5556,0.0556,0.2778,0.0,0.0,0.4,0.0,0.0,0.0,1.6959,0.0,completed,,0.9966,0.0
35,52.6435,56.06,0,2.0,0.3333,15,4800,80,120.0,0.0,120.0,1.0,1.7778,0.1333,1,0,1,0.0667,0.0,0.0667,1,0.3333,0.6667,0.9333,5,14,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.3539,0.1,0.2,0.2,0.0,0.2,0.0,0.0,0.6667,0.0,0.0,0.0,1.1711,0.0,balloons,obstacle,0.9964,0.0
36,70.2399,90.9,0,3.0,0.5,14,4480,80,120.0,0.0,120.0,1.0,2.8571,0.2143,1,0,1,0.0714,0.0,0.0714,3,0.4286,0.5714,0.9286,6,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.3706,0.1,0.2143,0.2143,0.0714,0.2143,0.0,0.0,0.6667,0.0,0.0,0.0,1.4328,0.0,traffic_light,obstacle,0.9963,0.0
37,8.0814,6.32,0,1.0,0.1667,7,2240,80,120.0,0.0,120.0,1.0,1.9048,0.1429,1,0,1,0.1429,0.0,0.1429,0,0.4286,0.5714,1.0,3,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0,0.5119,0.1,0.4286,0.4286,0.0,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,1.079,0.0,avoidance,obstacle,0.9962,0.0
38,7.5898,5.92,0,1.0,0.1667,9,2880,80,120.0,0.0,120.0,1.0,1.4815,0.1111,1,0,1,0.1111,0.0,0.1111,0,0.2222,0.7778,1.0,2,9,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.3333,3,1,0.4333,0.1,0.3333,0.3333,0.0,0.3333,0.0,0.0,0.3333,0.0,0.0,0.0,1.0609,0.0,avoidance,obstacle,0.996,0.0
39,70.406,91.32,0,3.0,0.5,12,3840,80,120.0,0.0,120.0,1.0,3.3333,0.25,1,0,1,0.0833,0.0,0.0833,2,0.3333,0.6667,0.8333,4,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.4202,0.1,0.25,0.3333,0.0833,0.25,0.0,0.0,0.6667,0.0,0.0,0.0,1.5454,0.0,traffic_light,obstacle,0.9959,0.0
40,8.6191,6.76,0,1.0,0.1667,6,1920,80,120.0,0.0,120.0,1.0,2.2222,0.1667,1,0,1,0.1667,0.0,0.1667,0,0.6667,0.3333,1.0,4,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0.2947,0.1,0.1667,0.1667,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,1.0114,0.0,avoidance,obstacle,0.9958,0.0
41,81.0595,124.79,0,5.0,0.8333,17,5440,80,120.0,0.0,120.0,1.0,3.9216,0.2941,1,0,1,0.0588,0.0,0.0588,2,0.3529,0.6471,0.8235,6,14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,5,3,0.4521,0.1,0.1176,0.4118,0.0,0.2941,0.0,0.0,0.6,0.0,0.0,0.0,1.9362,0.0,precision_park,wall,0.9956,0.0
42,89.1579,166.63,1,6.0,1.0,25,8000,25,99.375,0.0,99.375,0.3125,3.2,0.24,0,0,0,0.0,0.0,0.0,1,0.4,0.6,0.88,10,22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.375,8,3,0.4971,0.1,0.24,0.52,0.08,0.32,0.0,0.0,0.375,0.0,0.0,0.0,1.6805,0.0,completed,,0.9955,0.0
43,89.5482,169.38,1,6.0,1.0,15,4800,15,95.625,0.0,95.625,0.1875,5.3333,0.4,0,0,0,0.0,0.0,0.0,2,0.3333,0.6667,0.8,5,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.75,4,3,0.4906,0.1,0.2667,0.4,0.0667,0.2667,0.0,0.0,0.75,0.0,0.0,0.0,1.7141,0.0,completed,,0.9953,0.0
44,70.5792,91.76,0,3.0,0.5,11,3520,80,120.0,0.0,120.0,1.0,3.6364,0.2727,1,0,1,0.0909,0.0,0.0909,3,0.4545,0.5455,0.8182,5,9,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.4466,0.1,0.2727,0.3636,0.0909,0.3636,0.0,0.0,0.5,0.0,0.0,0.0,1.5466,0.0,traffic_light,obstacle,0.9952,0.0
45,42.2511,41.18,0,2.0,0.3333,8,2560,80,120.0,0.0,120.0,1.0,3.3333,0.25,1,0,1,0.125,0.0,0.125,1,0.625,0.375,0.875,5,7,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2,2,0.397,0.1,0.25,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0735,0.0,balloons,obstacle,0.9951,0.0
46,62.8176,74.2,0,3.0,0.5,12,3840,80,120.0,0.0,120.0,1.0,3.3333,0.25,1,0,1,0.0833,0.0,0.0833,1,0.3333,0.6667,0.8333,4,10,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.442,0.1,0.25,0.3333,0.0,0.3333,0.0,0.0,0.5,0.0,0.0,0.0,1.4241,0.0,traffic_light,obstacle,0.9949,0.0
47,61.1761,70.96,0,3.0,0.5,25,8000,80,120.0,0.0,120.0,1.0,1.6,0.12,1,0,1,0.04,0.0,0.04,1,0.4,0.6,0.88,10,22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.1176,17,2,0.6378,0.1,0.48,0.76,0.28,0.68,0.0,0.0,0.1176,0.0,0.0,0.0,1.5057,0.0,traffic_light,obstacle,0.9948,0.0
48,89.2543,167.3,1,6.0,1.0,23,7360,23,98.625,0.0,98.625,0.2875,3.4783,0.2609,0,0,0,0.0,0.0,0.0,1,0.3913,0.6087,0.9565,9,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4444,9,4,0.572,0.1,0.3478,0.6522,0.087,0.3913,0.0,0.0,0.4444,0.0,0.0,0.0,1.6067,0.0,completed,,0.9947,0.0
49,81.0671,124.82,0,5.0,0.8333,18,5760,80,120.0,0.0,120.0,1.0,3.7037,0.2778,1,0,1,0.0556,0.0,0.0556,2,0.4444,0.5556,0.9444,8,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,5,3,0.4572,0.1,0.2778,0.3889,0.0,0.2778,0.0,0.0,0.6,0.0,0.0,0.0,1.6668,0.0,precision_park,wall,0.9945,0.0
50,0.0,-9.88,0,0.0,0.0,1,320,80,120.0,0.0,120.0,1.0,0.0,0.0,1,0,1,1.0,0.0,1.0,0,1.0,0.0,1.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.1497,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,main_road,road_edge,0.9944,0.0
51,0.0,-10.64,0,0.0,0.0,4,1280,80,120.0,0.0,120.0,1.0,0.0,0.0,1,0,1,0.25,0.0,0.25,0,0.0,1.0,1.0,0,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.1566,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931,0.0,main_road,road_edge,0.9942,0.0
52,81.2479,125.54,0,5.0,0.8333,16,5120,80,120.0,0.0,120.0,1.0,4.1667,0.3125,1,0,1,0.0625,0.0,0.0625,2,0.5,0.5,0.9375,8,15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.8,5,4,0.4813,0.1,0.25,0.4375,0.0625,0.3125,0.0,0.0,0.8,0.0,0.0,0.0,1.7214,0.0,precision_park,wall,0.9941,0.0
53,27.3851,24.0,0,2.0,0.3333,8,2560,80,120.0,0.0,120.0,1.0,3.3333,0.25,1,0,1,0.125,0.0,0.125,0,0.75,0.25,1.0,6,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,2,2,0.3935,0.1,0.25,0.25,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.3209,0.0,balloons,obstacle,0.9939,0.0
54,76.4018,108.3,0,4.0,0.6667,14,4480,80,120.0,0.0,120.0,1.0,3.8095,0.2857,1,0,1,0.0714,0.0,0.0714,2,0.4286,0.5714,0.9286,6,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,3,2,0.4322,0.1,0.2143,0.2857,0.0,0.2143,0.0,0.0,0.6667,0.0,0.0,0.0,1.4701,0.0,slot_search,grass,0.9938,0.0
55,76.7795,109.51,0,4.0,0.6667,11,3520,80,120.0,0.0,120.0,1.0,4.8485,0.3636,1,0,1,0.0909,0.0,0.0909,2,0.6364,0.3636,0.9091,7,10,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.75,4,3,0.4853,0.1,0.2727,0.4545,0.0909,0.3636,0.0,0.0,0.75,0.0,0.0,0.0,1.5466,0.0,slot_search,grass,0.9937,0.0
56,89.4615,168.76,1,6.0,1.0,18,5760,18,96.75,0.0,96.75,0.225,4.4444,0.3333,0,0,0,0.0,0.0,0.0,3,0.5,0.5,0.8889,9,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2857,7,2,0.5656,0.1,0.3333,0.6111,0.1667,0.3889,0.0,0.0,0.2857,0.0,0.0,0.0,1.7729,0.0,completed,,0.9935,0.0
57,89.2429,167.22,1,6.0,1.0,22,7040,22,98.25,0.0,98.25,0.275,3.6364,0.2727,0,0,0,0.0,0.0,0.0,2,0.3182,0.6818,0.8636,7,19,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4286,7,3,0.4874,0.1,0.2727,0.5,0.0909,0.3182,0.0,0.0,0.4286,0.0,0.0,0.0,1.5775,0.0,completed,,0.9934,0.0
58,0.0,-9.84,0,0.0,0.0,2,640,80,120.0,0.0,120.0,1.0,0.0,0.0,1,0,1,0.5,0.0,0.5,0,0.5,0.5,1.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.1576,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931,0.0,main_road,road_edge,0.9932,0.0
59,70.5124,91.59,0,3.0,0.5,11,3520,80,120.0,0.0,120.0,1.0,3.6364,0.2727,1,0,1,0.0909,0.0,0.0909,2,0.3636,0.6364,0.7273,4,8,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,4,2,0.4649,0.1,0.2727,0.3636,0.0909,0.3636,0.0,0.0,0.5,0.0,0.0,0.0,1.6417,0.0,traffic_light,obstacle,0.9931,0.0
60,89.4881,168.95,1,6.0,1.0,17,5440,17,96.375,0.0,96.375,0.2125,4.7059,0.3529,0,0,0,0.0,0.0,0.0,3,0.4706,0.5294,0.8235,8,14,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6667,6,4,0.4745,0.1,0.1765,0.4118,0.0,0.3529,0.0,0.0,0.6667,0.0,0.0,0.0,1.7115,0.0,completed,,0.9929,0.0
